,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,teff,logg
0,68.29625183543699,0.33837651490738985,66.07126449016235,0.4455432929962256,46.76957771683183,0.4788906552929937,39.44462298289603,0.4558446281128429,21226.0,7.887
0,83.36396780760325,0.41103718646334203,75.92828102970752,0.5279388617835857,65.84409781341809,0.5331477900686011,49.05357524841418,0.5009306499378581,13321.0,8.075
0,90.2763225289734,0.38120204324967033,80.11769384098817,0.53197763671071,67.47544288205421,0.5039800538533696,52.06292961278194,0.46935354967512255,15388.0,8.112
0,87.36460950878116,0.38830049269691286,75.40328080236085,0.5167162014165317,61.199038129059446,0.5220354829340893,53.474416246511446,0.5170630500039559,14771.0,7.872
0,87.36460950878116,0.38830049269691286,75.40328080236085,0.5167162014165317,61.199038129059446,0.5220354829340893,53.474416246511446,0.5170630500039559,12400.0,8.209
0,87.36460950878116,0.38830049269691286,75.40328080236085,0.5167162014165317,61.199038129059446,0.5220354829340893,53.474416246511446,0.5170630500039559,14771.0,7.872
0,87.36460950878116,0.38830049269691286,75.40328080236085,0.5167162014165317,61.199038129059446,0.5220354829340893,53.474416246511446,0.5170630500039559,12400.0,8.209
0,58.12044797048388,0.4140215344960495,56.8814783178357,0.5086359963986641,42.947895316752,0.538101835179974,31.438184705653825,0.5552298143780895,10514.0,8.088
0,58.12044797048388,0.4140215344960495,56.8814783178357,0.5086359963986641,42.947895316752,0.538101835179974,31.438184705653825,0.5552298143780895,10224.0,7.934
0,58.12044797048388,0.4140215344960495,56.8814783178357,0.5086359963986641,42.947895316752,0.538101835179974,31.438184705653825,0.5552298143780895,10514.0,8.088
0,58.12044797048388,0.4140215344960495,56.8814783178357,0.5086359963986641,42.947895316752,0.538101835179974,31.438184705653825,0.5552298143780895,10224.0,7.934
0,65.81400428733502,0.409495380520019,52.64212465488332,0.5055551240860462,38.454371937854134,0.5501990882637806,30.999615309692736,0.5288781584831984,10072.0,8.039
0,80.69068802065297,0.41871212000246316,67.29331416829211,0.528326189805144,55.11188368339266,0.5134858372026194,37.35111879448992,0.518616572798317,11066.0,8.128
0,40.463108737798436,0.4981797446019721,41.589554082982914,0.502088760904179,28.31195324863166,0.5498841635080892,29.57881409286258,0.5154437603105436,9484.0,7.92
0,58.09735161974102,0.2913683478185895,60.607943459756285,0.36150496082127037,39.05861841880403,0.3983303290294847,35.792794146558364,0.34541431100679554,29706.0,7.876
0,78.97687712115115,0.3243802385742745,73.52918126727229,0.4260249795019571,53.79598401705984,0.42194931002532765,43.92625740583233,0.35906976033043814,25312.0,8.331
0,76.54775045607474,0.3598689698356615,63.952177915034696,0.4925151567431236,54.97910907643467,0.49859838583343574,45.58745631759269,0.47513096939541727,18192.0,7.84
0,104.10483138537202,0.36923515875316215,84.45891458609856,0.5243203589536689,76.2540257392356,0.4704095940413329,47.84935505057699,0.4332668775974546,16138.0,8.359
0,58.94672152912108,0.4162471448904748,54.20195913228498,0.5012604610753569,34.062136416692425,0.5620922746026598,30.300382550783027,0.5075742834315298,9963.0,8.004
0,85.86569781606084,0.4025822514735804,71.14761354358728,0.5253306118707108,59.1326677850023,0.5276685745874206,44.184994219587324,0.5319156816741346,11883.0,8.013
0,73.22623024355148,0.33627879515974635,67.93750864211222,0.4460995922045194,49.9972114263643,0.47731625409945266,45.95591635180665,0.44428645562949964,20801.0,7.894
0,58.508864694628954,0.24678619834506485,68.46775065070497,0.2858359425801899,40.90266525456029,0.2632315584061409,43.15997654631759,0.18397335823999322,36003.0,8.318
0,13.571755483088365,0.534410459671991,396.31227382112047,2.0887130372947492e-07,7.838544666332376,0.34778310323556494,12.281390079131155,0.21685523795408068,6875.0,8.086
0,69.62706630248965,0.35932674161443023,67.07816469760942,0.48881317037684385,57.58317252991934,0.4852422019201448,45.48555350222766,0.47768782373859914,10690.0,8.091
0,69.62706630248965,0.35932674161443023,67.07816469760942,0.48881317037684385,57.58317252991934,0.4852422019201448,45.48555350222766,0.47768782373859914,10690.0,8.091
0,74.97763280701491,0.34476709059816,69.32366843453859,0.47508993223741525,57.397609847063734,0.48960562854306855,46.49581860314961,0.47974163975930173,18345.0,7.897
0,34.76122275840062,0.4441990471982252,25.67402635849242,0.491978424565181,19.951948930781793,0.5284198586394266,20.2551192512683,0.484645651092898,8728.0,7.997
0,63.62164984954853,0.3719032145496419,69.0718596872644,0.4645880731399135,52.21911656693557,0.49952350852857397,43.37971437210662,0.47933827370979015,18797.0,7.871
0,59.58475099892567,0.315650427532219,53.824978160626685,0.4415530632395976,44.09854485170425,0.41447869470670834,42.57003178041185,0.377289502016819,25876.0,7.871
0,93.59915202681958,0.4023082776213476,84.69262470543427,0.5100293348916369,57.93803290231834,0.5259048975442606,45.11080991150202,0.4934060589286105,12638.0,8.469
0,93.59915202681958,0.4023082776213476,84.69262470543427,0.5100293348916369,57.93803290231834,0.5259048975442606,45.11080991150202,0.4934060589286105,13586.0,8.402
0,93.59915202681958,0.4023082776213476,84.69262470543427,0.5100293348916369,57.93803290231834,0.5259048975442606,45.11080991150202,0.4934060589286105,12638.0,8.469
0,93.59915202681958,0.4023082776213476,84.69262470543427,0.5100293348916369,57.93803290231834,0.5259048975442606,45.11080991150202,0.4934060589286105,13586.0,8.402
0,93.59915202681958,0.4023082776213476,84.69262470543427,0.5100293348916369,57.93803290231834,0.5259048975442606,45.11080991150202,0.4934060589286105,12638.0,8.469
0,93.59915202681958,0.4023082776213476,84.69262470543427,0.5100293348916369,57.93803290231834,0.5259048975442606,45.11080991150202,0.4934060589286105,13586.0,8.402
0,103.79210375063204,0.38113555000354626,88.41479203817342,0.5206040020937654,62.27708312939123,0.5207023953205954,43.792142954500704,0.46034206674646505,14020.0,8.591
0,95.21169684340336,0.31840246455543253,80.01281363504776,0.45129348883112225,65.16801424342918,0.4242090724625187,50.52801843971901,0.4017574440997158,22036.0,8.414
0,95.21169684340336,0.31840246455543253,80.01281363504776,0.45129348883112225,65.16801424342918,0.4242090724625187,50.52801843971901,0.4017574440997158,21808.0,8.31
0,95.21169684340336,0.31840246455543253,80.01281363504776,0.45129348883112225,65.16801424342918,0.4242090724625187,50.52801843971901,0.4017574440997158,22036.0,8.414
0,95.21169684340336,0.31840246455543253,80.01281363504776,0.45129348883112225,65.16801424342918,0.4242090724625187,50.52801843971901,0.4017574440997158,21808.0,8.31
0,95.21169684340336,0.31840246455543253,80.01281363504776,0.45129348883112225,65.16801424342918,0.4242090724625187,50.52801843971901,0.4017574440997158,22036.0,8.414
0,95.21169684340336,0.31840246455543253,80.01281363504776,0.45129348883112225,65.16801424342918,0.4242090724625187,50.52801843971901,0.4017574440997158,21808.0,8.31
0,55.805233382547534,0.42322469640128574,48.51329702003686,0.49869287434501486,39.09762513502087,0.5244870868175167,31.32929257107046,0.50288169107167,9917.0,8.317
0,55.805233382547534,0.42322469640128574,48.51329702003686,0.49869287434501486,39.09762513502087,0.5244870868175167,31.32929257107046,0.50288169107167,9830.0,8.228
0,55.805233382547534,0.42322469640128574,48.51329702003686,0.49869287434501486,39.09762513502087,0.5244870868175167,31.32929257107046,0.50288169107167,9917.0,8.317
0,55.805233382547534,0.42322469640128574,48.51329702003686,0.49869287434501486,39.09762513502087,0.5244870868175167,31.32929257107046,0.50288169107167,9830.0,8.228
0,55.805233382547534,0.42322469640128574,48.51329702003686,0.49869287434501486,39.09762513502087,0.5244870868175167,31.32929257107046,0.50288169107167,9917.0,8.317
0,55.805233382547534,0.42322469640128574,48.51329702003686,0.49869287434501486,39.09762513502087,0.5244870868175167,31.32929257107046,0.50288169107167,9830.0,8.228
0,73.2991308378776,0.3363464755798206,62.02888350433555,0.4657847725520193,48.77962563519219,0.48007210367943476,44.80791752136908,0.4325348297302085,20616.0,7.907
0,73.2991308378776,0.3363464755798206,62.02888350433555,0.4657847725520193,48.77962563519219,0.48007210367943476,44.80791752136908,0.4325348297302085,20616.0,7.907
0,82.6358192156869,0.3922532667520878,76.02823157733465,0.506521287596283,62.686587310535565,0.5167568760313536,48.11588593206665,0.4890404219160269,12731.0,8.034
0,82.6358192156869,0.3922532667520878,76.02823157733465,0.506521287596283,62.686587310535565,0.5167568760313536,48.11588593206665,0.4890404219160269,16291.0,8.072
0,82.6358192156869,0.3922532667520878,76.02823157733465,0.506521287596283,62.686587310535565,0.5167568760313536,48.11588593206665,0.4890404219160269,12731.0,8.034
0,82.6358192156869,0.3922532667520878,76.02823157733465,0.506521287596283,62.686587310535565,0.5167568760313536,48.11588593206665,0.4890404219160269,16291.0,8.072
0,50.72283627178055,0.30880965137442673,53.85806472009271,0.38489106295388736,39.794523722908394,0.40994508704978533,38.17908594405058,0.3504407872231556,28787.0,7.901
0,66.27413199277031,0.35995462907825204,61.869685969432794,0.47219591976748515,50.61187248133141,0.5021650826682725,45.117161518493205,0.4597544904355411,19086.0,7.854
0,82.67622943829403,0.3116911790762798,66.54973586921085,0.43772162381046703,44.754395422752445,0.4781954403426947,43.22183391752706,0.44586323953808027,21923.0,7.913
0,82.67622943829403,0.3116911790762798,66.54973586921085,0.43772162381046703,44.754395422752445,0.4781954403426947,43.22183391752706,0.44586323953808027,22349.0,7.907
0,82.67622943829403,0.3116911790762798,66.54973586921085,0.43772162381046703,44.754395422752445,0.4781954403426947,43.22183391752706,0.44586323953808027,21923.0,7.913
0,82.67622943829403,0.3116911790762798,66.54973586921085,0.43772162381046703,44.754395422752445,0.4781954403426947,43.22183391752706,0.44586323953808027,22349.0,7.907
0,82.67622943829403,0.3116911790762798,66.54973586921085,0.43772162381046703,44.754395422752445,0.4781954403426947,43.22183391752706,0.44586323953808027,21923.0,7.913
0,82.67622943829403,0.3116911790762798,66.54973586921085,0.43772162381046703,44.754395422752445,0.4781954403426947,43.22183391752706,0.44586323953808027,22349.0,7.907
0,46.91132488182518,0.34117950022663607,56.60685391164277,0.40474498430672307,37.74612246731567,0.4393632674970055,41.240651467281324,0.39835644751681365,26109.0,7.731
0,46.91132488182518,0.34117950022663607,56.60685391164277,0.40474498430672307,37.74612246731567,0.4393632674970055,41.240651467281324,0.39835644751681365,27392.0,7.813
0,46.91132488182518,0.34117950022663607,56.60685391164277,0.40474498430672307,37.74612246731567,0.4393632674970055,41.240651467281324,0.39835644751681365,26109.0,7.731
0,46.91132488182518,0.34117950022663607,56.60685391164277,0.40474498430672307,37.74612246731567,0.4393632674970055,41.240651467281324,0.39835644751681365,27392.0,7.813
0,46.91132488182518,0.34117950022663607,56.60685391164277,0.40474498430672307,37.74612246731567,0.4393632674970055,41.240651467281324,0.39835644751681365,26109.0,7.731
0,46.91132488182518,0.34117950022663607,56.60685391164277,0.40474498430672307,37.74612246731567,0.4393632674970055,41.240651467281324,0.39835644751681365,27392.0,7.813
0,86.40267033672755,0.39189264942652524,74.96308459277193,0.53351051405032,53.65242280924289,0.5524458471085282,45.195575272778235,0.5195518956009215,12286.0,8.105
0,86.40267033672755,0.39189264942652524,74.96308459277193,0.53351051405032,53.65242280924289,0.5524458471085282,45.195575272778235,0.5195518956009215,12286.0,8.105
0,60.63471152354793,0.31863868103979054,62.79698764156292,0.41040395498862925,46.671421864417056,0.42533085537341425,40.16807428859842,0.40450888858506434,24981.0,7.882
0,60.63471152354793,0.31863868103979054,62.79698764156292,0.41040395498862925,46.671421864417056,0.42533085537341425,40.16807428859842,0.40450888858506434,23833.0,7.877
0,60.63471152354793,0.31863868103979054,62.79698764156292,0.41040395498862925,46.671421864417056,0.42533085537341425,40.16807428859842,0.40450888858506434,24981.0,7.882
0,60.63471152354793,0.31863868103979054,62.79698764156292,0.41040395498862925,46.671421864417056,0.42533085537341425,40.16807428859842,0.40450888858506434,23833.0,7.877
0,93.16457993611427,0.39619455369709794,88.27282335943599,0.5159819321912418,73.01017257716708,0.488226991663973,48.11501938992726,0.46111403241930915,16078.0,8.423
0,93.16457993611427,0.39619455369709794,88.27282335943599,0.5159819321912418,73.01017257716708,0.488226991663973,48.11501938992726,0.46111403241930915,16078.0,8.423
0,40.08216584822916,0.41869737566371973,31.10438069696607,0.4960148901299394,26.191727298287688,0.5065321141247197,27.036631772841254,0.48593534016940365,8975.0,8.031
0,19.10079659702479,0.4520537594539238,10.003439597972495,0.4087786303420465,9.66569365771956,0.3411590765180741,10.158050251323184,0.24357290498351158,7102.0,8.346
0,76.81034597748567,0.35693382467696394,72.78786340560792,0.49320375961002183,57.585238304675826,0.5201827605400149,46.512973610630276,0.5048313691348874,16770.0,7.872
0,82.95529801734136,0.39518363779850785,82.40958845717564,0.5187089693086187,66.06621693125172,0.5108439339828194,46.2148957137736,0.515689948308747,13234.0,8.053
0,63.57341098739225,0.3978571021053204,48.307400268566596,0.5116071931196294,35.396493489972826,0.5392420372418589,31.33404015913141,0.5346199600384095,9893.0,7.964
0,63.57341098739225,0.3978571021053204,48.307400268566596,0.5116071931196294,35.396493489972826,0.5392420372418589,31.33404015913141,0.5346199600384095,9893.0,7.964
0,12.647485270669574,0.4782902151908823,8.202042791581306,0.45374219647114006,6.917938290929679,0.36273273515643784,8.862970813095712,0.32354254771035607,6823.0,7.62
0,33.52447676801799,0.44208468252455,26.214056447676462,0.5066150916484595,21.188780936591193,0.5024089592326773,18.738388133952483,0.4694733061396433,8706.0,8.081
0,70.17972296724218,0.3531904857905938,67.81329792576375,0.4658613630922727,55.70991981687669,0.47123555671255957,46.168917852017415,0.46079770323420965,19236.0,7.898
0,80.76887214282974,0.403060036601457,77.37375218170442,0.498375454966556,51.188779891733375,0.5413819270322691,44.40432795746247,0.49414349319287637,11844.0,8.204
0,80.76887214282974,0.403060036601457,77.37375218170442,0.498375454966556,51.188779891733375,0.5413819270322691,44.40432795746247,0.49414349319287637,11844.0,8.204
0,76.72517918666063,0.3359767329759529,66.15915121486972,0.49065378861944275,52.99487808775479,0.5050466881205934,45.999446967568,0.4847323067375869,18008.0,7.797
0,10.958211696981516,0.3625344561775544,399.6025276640761,2.185273241469474e-09,361.8696883976444,2.3740789661372626e-08,361.6410023878557,1.1455940310945746e-08,5956.0,7.684
0,95.8052305576677,0.3897076668664988,86.22465702570778,0.5181659917664854,68.8412080535164,0.5059918485634969,51.1881159076609,0.4581160123751469,16264.0,8.442
0,65.65442830238221,0.34868964378833733,72.26956222636565,0.443846104690132,51.06906202964021,0.48203278045038606,42.89002772662748,0.46127526375644734,19923.0,7.85
0,65.65442830238221,0.34868964378833733,72.26956222636565,0.443846104690132,51.06906202964021,0.48203278045038606,42.89002772662748,0.46127526375644734,19108.0,7.875
0,65.65442830238221,0.34868964378833733,72.26956222636565,0.443846104690132,51.06906202964021,0.48203278045038606,42.89002772662748,0.46127526375644734,19923.0,7.85
0,65.65442830238221,0.34868964378833733,72.26956222636565,0.443846104690132,51.06906202964021,0.48203278045038606,42.89002772662748,0.46127526375644734,19108.0,7.875
0,31.837417785207812,0.409751490988478,21.16932070841449,0.4862702581238678,15.766356675320715,0.5125151787580617,16.009300669116918,0.4619826314251743,8283.0,7.897
0,31.837417785207812,0.409751490988478,21.16932070841449,0.4862702581238678,15.766356675320715,0.5125151787580617,16.009300669116918,0.4619826314251743,8283.0,7.897
0,57.8021656633329,0.4310532927398453,55.77217861645964,0.5002748490797188,34.34710439701365,0.5638761689801903,29.27360484846499,0.5468965639815792,9895.0,7.862
0,57.8021656633329,0.4310532927398453,55.77217861645964,0.5002748490797188,34.34710439701365,0.5638761689801903,29.27360484846499,0.5468965639815792,9895.0,7.862
0,69.54652578931854,0.3596859519035479,66.03825202147898,0.4639914547385078,51.05573512419188,0.4869518177360862,43.872418476249685,0.4664523799866137,19450.0,7.903
0,69.54652578931854,0.3596859519035479,66.03825202147898,0.4639914547385078,51.05573512419188,0.4869518177360862,43.872418476249685,0.4664523799866137,19608.0,7.881
0,69.54652578931854,0.3596859519035479,66.03825202147898,0.4639914547385078,51.05573512419188,0.4869518177360862,43.872418476249685,0.4664523799866137,19450.0,7.903
0,69.54652578931854,0.3596859519035479,66.03825202147898,0.4639914547385078,51.05573512419188,0.4869518177360862,43.872418476249685,0.4664523799866137,19608.0,7.881
0,69.54652578931854,0.3596859519035479,66.03825202147898,0.4639914547385078,51.05573512419188,0.4869518177360862,43.872418476249685,0.4664523799866137,19450.0,7.903
0,69.54652578931854,0.3596859519035479,66.03825202147898,0.4639914547385078,51.05573512419188,0.4869518177360862,43.872418476249685,0.4664523799866137,19608.0,7.881
0,77.2935417114729,0.39358050385178234,71.50505156829657,0.48662056873060094,61.351102934180076,0.4932789617317618,50.48492836336431,0.46361901173946074,17799.0,8.217
0,77.2935417114729,0.39358050385178234,71.50505156829657,0.48662056873060094,61.351102934180076,0.4932789617317618,50.48492836336431,0.46361901173946074,17799.0,8.217
0,111.99471702592662,0.4921444018471657,88.41986525008667,0.5237083822539715,63.41509055803844,0.5288735081200154,46.30720565966289,0.53505418851535,12992.0,8.29
0,65.32792002892978,0.3483751723109646,62.25721898961807,0.4716332246032654,50.964384974760776,0.4845105791076892,44.63649040660386,0.45303809530679295,20036.0,7.914
0,80.38281683922588,0.10195355709299203,84.26439781852486,0.13949871469927502,36.64198318152107,0.13889003488572024,36.315857426350746,0.11990704538151979,61325.0,7.392
0,77.88568823257188,0.32295262119900076,76.59815699334828,0.43681955398525535,59.811375197725845,0.4395546275011071,49.04516266583143,0.4118004462298538,20811.0,8.121
0,77.88568823257188,0.32295262119900076,76.59815699334828,0.43681955398525535,59.811375197725845,0.4395546275011071,49.04516266583143,0.4118004462298538,20811.0,8.121
0,77.88568823257188,0.32295262119900076,76.59815699334828,0.43681955398525535,59.811375197725845,0.4395546275011071,49.04516266583143,0.4118004462298538,20811.0,8.121
0,77.88568823257188,0.32295262119900076,76.59815699334828,0.43681955398525535,59.811375197725845,0.4395546275011071,49.04516266583143,0.4118004462298538,20811.0,8.121
0,61.72255207555116,0.317124918093592,61.35624823966863,0.41112316419654743,42.75117832559708,0.4390418539894223,40.48134197703249,0.3856991813196181,25341.0,7.912
0,86.62903046620583,0.3653998550050233,77.78927431773252,0.48938056947269615,63.85994956046166,0.4883116033562953,44.49767393893264,0.4753148199620432,17752.0,8.163
0,86.62903046620583,0.3653998550050233,77.78927431773252,0.48938056947269615,63.85994956046166,0.4883116033562953,44.49767393893264,0.4753148199620432,17312.0,8.067
0,86.62903046620583,0.3653998550050233,77.78927431773252,0.48938056947269615,63.85994956046166,0.4883116033562953,44.49767393893264,0.4753148199620432,17752.0,8.163
0,86.62903046620583,0.3653998550050233,77.78927431773252,0.48938056947269615,63.85994956046166,0.4883116033562953,44.49767393893264,0.4753148199620432,17312.0,8.067
0,86.62903046620583,0.3653998550050233,77.78927431773252,0.48938056947269615,63.85994956046166,0.4883116033562953,44.49767393893264,0.4753148199620432,17752.0,8.163
0,86.62903046620583,0.3653998550050233,77.78927431773252,0.48938056947269615,63.85994956046166,0.4883116033562953,44.49767393893264,0.4753148199620432,17312.0,8.067
0,22.002204928597372,0.4447764329707087,12.469186076252173,0.5214898133483793,13.048345808654918,0.4482318414321459,11.393779295462938,0.46154201386073324,7774.0,7.873
0,22.002204928597372,0.4447764329707087,12.469186076252173,0.5214898133483793,13.048345808654918,0.4482318414321459,11.393779295462938,0.46154201386073324,7774.0,7.873
0,14.496568401879685,0.41354997702255425,399.5861811669503,1.9210592718987382e-08,8.947381806343996,0.24074717635598986,15.054657256873147,0.10127161396366707,6499.0,7.959
0,14.496568401879685,0.41354997702255425,399.5861811669503,1.9210592718987382e-08,8.947381806343996,0.24074717635598986,15.054657256873147,0.10127161396366707,6499.0,7.959
0,77.26968326748313,0.3109867206812168,72.46725593722097,0.422761966082387,45.912878458934244,0.4792189840163989,41.1195285452656,0.39355411442236304,23566.0,8.116
0,77.26968326748313,0.3109867206812168,72.46725593722097,0.422761966082387,45.912878458934244,0.4792189840163989,41.1195285452656,0.39355411442236304,23566.0,8.116
0,83.45058787702541,0.39960944856127206,80.93938555381317,0.5341568917123102,55.84995881567012,0.5585775793796668,44.27334421587682,0.5283196121956152,13096.0,8.048
0,74.90841563537475,0.3486054130966551,66.74783448606868,0.46732511707675567,50.148776757029225,0.4826929976740377,46.473713519207564,0.4528422301969878,19666.0,7.916
0,61.82771297785498,0.31992898474807946,65.0116159877561,0.4132059397715497,46.66768166700026,0.4230085303162168,36.07262348051876,0.430699136515106,24966.0,7.834
0,69.25288583661015,0.3761965857217146,68.82143098115276,0.4772923338855696,56.400431288818794,0.47902995882780536,46.118325598726,0.4693118402520076,18907.0,8.018
0,69.25288583661015,0.3761965857217146,68.82143098115276,0.4772923338855696,56.400431288818794,0.47902995882780536,46.118325598726,0.4693118402520076,18907.0,8.018
0,80.59919631975703,0.3840731738164698,71.79401317531565,0.49656430271475543,46.41755939407271,0.5512804092707053,35.65507069898245,0.5303965942957194,10970.0,8.215
0,89.90494899240872,0.39585504913882874,81.48656633157205,0.5301378914726091,55.69332263370774,0.5454831159429482,46.493934275213284,0.5143605584135773,12809.0,8.23
0,76.24190368689848,0.37396630525259245,74.64769865452769,0.47152182302560747,58.82439966931596,0.48057253535977085,48.97172349601653,0.46262152560998016,18391.0,7.992
0,76.24190368689848,0.37396630525259245,74.64769865452769,0.47152182302560747,58.82439966931596,0.48057253535977085,48.97172349601653,0.46262152560998016,17603.0,7.934
0,76.24190368689848,0.37396630525259245,74.64769865452769,0.47152182302560747,58.82439966931596,0.48057253535977085,48.97172349601653,0.46262152560998016,18391.0,7.992
0,76.24190368689848,0.37396630525259245,74.64769865452769,0.47152182302560747,58.82439966931596,0.48057253535977085,48.97172349601653,0.46262152560998016,17603.0,7.934
0,73.46335635807344,0.3697863669419355,73.68744036735501,0.49548575801549216,61.92874940875431,0.49925778800927023,47.33282692495817,0.4897081612969223,17070.0,7.981
0,73.46335635807344,0.3697863669419355,73.68744036735501,0.49548575801549216,61.92874940875431,0.49925778800927023,47.33282692495817,0.4897081612969223,17626.0,8.04
0,73.46335635807344,0.3697863669419355,73.68744036735501,0.49548575801549216,61.92874940875431,0.49925778800927023,47.33282692495817,0.4897081612969223,17070.0,7.981
0,73.46335635807344,0.3697863669419355,73.68744036735501,0.49548575801549216,61.92874940875431,0.49925778800927023,47.33282692495817,0.4897081612969223,17626.0,8.04
0,80.80370814776242,0.295963573324875,45.64587704392092,0.470678550358893,32.882729574016096,0.5219438714872086,27.703165088648852,0.5100563971146064,9569.0,7.934
